gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
DDX6,++-+,0.256282397,0.1598954627989913,0.9279736313059287,1,0.3197909255979826
CHIC1,++-+,0.078557116,0.15992928678519205,0.7809383083818968,1,0.3198585735703841
CHST12,--+-,0.050434457,0.7069629591630058,0.15993062059798085,-1,0.3198612411959617
C14orf106,++-+,0.070246536,0.1599386396894035,0.41104535524350466,1,0.319877279378807
ARHGEF16,-+++,0.156875375,0.16000549097619077,0.9202220995782013,1,0.32001098195238153
CXCL12,---+,0.140783989,0.9362302581786456,0.16002448931808877,-1,0.32004897863617754
H2AFY,++-+,0.077344007,0.16005215790602942,0.6627738067916551,1,0.32010431581205884
GTF2E2,--++,0.051618352,0.16006677993626264,0.5334831089525833,1,0.3201335598725253
VGLL4,--+-,0.16611676,0.8479654471350933,0.16007656273031376,-1,0.3201531254606275
TIMM10,----,0.266541011,0.9713324040463204,0.16022183166802018,-1,0.32044366333604035
C17orf28,----,0.20784176,0.9609108991998958,0.1602518268709379,-1,0.3205036537418758
CLUAP1,--++,0.031399064,0.3433425812840342,0.160296801518773,-1,0.320593603037546
HLA-DOA,-+++,0.142581648,0.1603608194327264,0.7689071491423924,1,0.3207216388654528
C1orf200,+++-,0.063702996,0.16040603026448527,0.8753373391921736,1,0.32081206052897054
FAM71E1,----,0.1525353,0.9470875303013745,0.16049891115146017,-1,0.32099782230292034
BEX5,---+,0.082798221,0.6431779149350146,0.1605739889431061,-1,0.3211479778862122
NT5DC3,+-+-,0.022420974,0.5934442380621193,0.16059613226162925,-1,0.3211922645232585
NRXN2,+-+-,0.026820974,0.5068589333629959,0.16059862087847102,-1,0.32119724175694203
XPC,++++,0.264656929,0.16065193633983843,0.968979556929313,1,0.32130387267967686
MRC2,--+-,0.06419897,0.8151242834008128,0.1607234781459115,-1,0.321446956291823
SHROOM1,--+-,0.239736704,0.8729944999204808,0.16073201235093224,-1,0.32146402470186447
C2CD3,-++-,0.020035955,0.20800677843564686,0.16073348181409966,-1,0.3214669636281993
BAT4,++-+,0.077742697,0.1607373964747834,0.7896158439275123,1,0.3214747929495668
ADAM23,-++-,0.118362547,0.1607401499140626,0.7430470446322075,1,0.3214802998281252
ASGR1,+--+,0.040610581,0.16074075617781275,0.6321093638118839,1,0.3214815123556255
LRRC29,++++,0.277361704,0.1607670972116484,0.9669819406055743,1,0.3215341944232968
FEM1B,++-+,0.163529401,0.16079514620732951,0.8762840994778477,1,0.32159029241465903
PTRF,++++,0.242486423,0.16079864925191928,0.9647643450670025,1,0.32159729850383856
CCDC3,+--+,0.16042088,0.8470207504641365,0.16080048278689282,-1,0.32160096557378565
GGH,--++,0.081860487,0.5798360524315257,0.16083751914596173,-1,0.32167503829192345
DPP8,++-+,0.028559551,0.16085167690933724,0.27093325123862627,1,0.3217033538186745
MTHFD2L,++--,0.077057491,0.6658784492984884,0.1608585142773315,-1,0.321717028554663
SLITRK1,+---,0.107981742,0.5896905122471865,0.16087832771700175,-1,0.3217566554340035
RXRA,+---,0.127633614,0.9259444659472914,0.1609944567908891,-1,0.3219889135817782
APBB3,++--,0.050468914,0.7576670053720325,0.16106147392067124,-1,0.3221229478413425
PPEF1,--+-,0.209781742,0.943343403047835,0.1611224836324755,-1,0.322244967264951
TCTA,----,0.138967322,0.9532948446601486,0.16113490432519462,-1,0.32226980865038923
COIL,+-++,0.167850468,0.16117872067842967,0.8588745169581278,1,0.32235744135685934
C14orf101,+--+,0.032739981,0.5678444945124987,0.16120506081455702,-1,0.32241012162911403
C9orf85,-+-+,0.072841386,0.161228950365596,0.5185307664044324,1,0.322457900731192
SLC25A26,----,0.306649532,0.9752667926115983,0.1613366511772435,-1,0.322673302354487
CCNL1,+++-,0.242671067,0.16138483571298032,0.811408209359209,1,0.32276967142596064
TRAM1L1,++-+,0.058419382,0.1614089989211095,0.47864412118107225,1,0.322817997842219
ARHGAP21,++++,0.159203184,0.161413617853159,0.9469644711473091,1,0.322827235706318
HN1,---+,0.128905993,0.8865136069062928,0.16144102085871434,-1,0.3228820417174287
EVL,+-+-,0.136721067,0.50555491723596,0.1614770886169338,-1,0.3229541772338676
RYR2,+-++,0.155687734,0.161533203725471,0.8047803538030568,1,0.323066407450942
LCP1,-++-,0.059929588,0.1615648007689112,0.6632762930152365,1,0.3231296015378224
AMOTL2,++-+,0.08169382,0.16162504422601473,0.8743758611631078,1,0.32325008845202946
WASL,-+-+,0.098225094,0.16171859990484955,0.2973124125809838,1,0.3234371998096991
CDH4,+-+-,0.070053184,0.16175886849371457,0.8066358244657132,1,0.32351773698742914
RNF208,+---,0.116941011,0.9098279898797621,0.16177520062525066,-1,0.32355040125050133
KHDRBS2,++++,0.214067509,0.161811585467176,0.9648939987132652,1,0.323623170934352
SCML2,+++-,0.140292884,0.16182705240723652,0.8805695242202386,1,0.32365410481447304
ARHGDIB,-+++,0.199907865,0.16183470305155584,0.9238544883184399,1,0.3236694061031117
ZNF540,--++,0.0541603,0.16196270981173028,0.2012228119435373,1,0.32392541962346055
TMEM64,+--+,0.066380431,0.16196792821381928,0.39081385268647534,1,0.32393585642763856
BMPR1A,-+++,0.245144757,0.16206112534410083,0.9481675482140477,1,0.32412225068820166
PAK1,---+,0.181215262,0.7294560933983124,0.16211326322207364,-1,0.3242265264441473
MDH2,--+-,0.127743071,0.876868619252669,0.16213932392798786,-1,0.3242786478559757
C15orf52,+-++,0.011705993,0.3130547147958971,0.16215714812563822,-1,0.32431429625127645
MYCN,+-+-,0.088603371,0.45205299211106376,0.16219445985050093,-1,0.32438891970100187
ZFP64,+---,0.219400655,0.9495567606631827,0.16236785574620974,-1,0.3247357114924195
SLC12A9,+--+,0.132845318,0.5771246175907384,0.1624135659569459,-1,0.3248271319138918
CDKN3,----,0.237717416,0.9699409671686512,0.16251154301403586,-1,0.32502308602807173
EIF2S3,++--,0.104068352,0.16252125023789316,0.786788276464037,1,0.3250425004757863
VAC14,+-+-,0.13449382,0.8005510331011069,0.16258086387408918,-1,0.32516172774817836
MBTPS1,--+-,0.08368633,0.8760681490328417,0.16264080662138622,-1,0.32528161324277244
SSH3,+--+,0.037129963,0.1626428228202815,0.7671142671499795,1,0.325285645640563
SCHIP1,++-+,0.066532584,0.16265252412411654,0.44759758649328835,1,0.3253050482482331
NFXL1,+--+,0.033575375,0.1627078556572844,0.7132026637801772,1,0.3254157113145688
KIAA0427,--+-,0.107960861,0.9199325748662128,0.1627313880193845,-1,0.325462776038769
TRPC1,+--+,0.022378933,0.16275869012215533,0.4010833429287872,1,0.32551738024431065
LOC389203,-+++,0.029288296,0.16280578765189735,0.3098110166519237,1,0.3256115753037947
WDR59,+-+-,0.131133427,0.1628416060176725,0.9058277758446637,1,0.325683212035345
PHACTR2,---+,0.168110112,0.8298246599495803,0.16285399203506717,-1,0.32570798407013435
KIAA1199,---+,0.015110768,0.2184640063039961,0.16285402160905602,-1,0.32570804321811203
METTL5,---+,0.104470412,0.5826830192920696,0.1630967733957426,-1,0.3261935467914852
FKBP5,-+--,0.046353558,0.3378543395001061,0.1630970752019813,-1,0.3261941504039626
AGPS,-+-+,0.063592228,0.16318515884784937,0.7124039231659867,1,0.32637031769569874
FAM3A,+--+,0.116119476,0.4991592793789476,0.16345081806023473,-1,0.32690163612046946
MEG3,+-+-,0.015429026,0.1634622121671232,0.23940526503854842,1,0.3269244243342464
PSMA2,-+++,0.049985768,0.16350259396275715,0.4781764249331031,1,0.3270051879255143
DDX3X,++-+,0.284221161,0.16364118572103162,0.8731718154509185,1,0.32728237144206324
IRF2,++--,0.096806367,0.69345884748132,0.16365372300958844,-1,0.3273074460191769
OR7E156P,++-+,0.128896255,0.16367985892439738,0.9223581824204087,1,0.32735971784879475
C17orf85,++-+,0.165303277,0.16371746386702485,0.9385811103781805,1,0.3274349277340497
L3MBTL2,---+,0.207068539,0.8364608517399532,0.16378022201106496,-1,0.3275604440221299
PTK2,+--+,0.078490918,0.22877790452654048,0.16379600993964794,-1,0.32759201987929587
LOC399900,--++,0.087196442,0.1638247330154285,0.7314467033663582,1,0.327649466030857
CAND1,-+++,0.109557491,0.16385622561632573,0.8274640954990508,1,0.32771245123265147
CAMTA1,-+-+,0.07659794,0.44115970700985724,0.16386431374197188,-1,0.32772862748394377
CAMK2G,----,0.227318727,0.9579514449581787,0.16392730803331476,-1,0.3278546160666295
ZNF12,++-+,0.036746161,0.1639287792255319,0.3421504698013976,1,0.3278575584510638
RPS6KC1,+---,0.224739045,0.9349824563306124,0.16398317407769622,-1,0.32796634815539244
C14orf2,--++,0.114960581,0.7476477733685265,0.1640841388515053,-1,0.3281682777030106
PLA2G4C,+-++,0.135023408,0.16417594780984493,0.5858017737430214,1,0.32835189561968986
ABCB1,+++-,0.151227341,0.16422844418931795,0.6438080208790385,1,0.3284568883786359
PCDH7,++--,0.066748783,0.1642444166950045,0.2591553779951991,1,0.328488833390009
OSGEP,-+--,0.154680618,0.9269005573101126,0.16425916618394687,-1,0.32851833236789374
FLJ25076,+-++,0.066324064,0.1644121020066231,0.4212777369863456,1,0.3288242040132462
MARCH5,-+++,0.10878633,0.16445802860790984,0.8406147488854291,1,0.3289160572158197
OLFM1,---+,0.116542322,0.6624777767001131,0.16452491508372102,-1,0.32904983016744205
WIPF3,---+,0.152567603,0.777015998696156,0.1645265344697089,-1,0.3290530689394178
PSMF1,-+--,0.129027996,0.6299695351415919,0.16453250946338874,-1,0.3290650189267775
HLA-B,+-+-,0.141990918,0.16459703054408878,0.6880746704238507,1,0.32919406108817756
CEP290,+-++,0.017760112,0.16480937419846547,0.23034034908771384,1,0.32961874839693095
FAM81A,---+,0.10868633,0.8011333946409256,0.1648704643932846,-1,0.3297409287865692
IFT80,-++-,0.033961985,0.16488055463954066,0.6934716784417364,1,0.3297611092790813
TTC14,++++,0.315106554,0.16492321570251622,0.9715514476858396,1,0.32984643140503245
NFE2L1,---+,0.171837453,0.8432380943572225,0.16500373958659625,-1,0.3300074791731925
EXT2,+---,0.122382584,0.9080703039313988,0.16505668976535517,-1,0.33011337953071035
TJP1,++++,0.253195974,0.1651693234236243,0.9633827919735222,1,0.3303386468472486
SRM,--+-,0.160431086,0.8650769446789605,0.165182924592733,-1,0.330365849185466
EIF4G1,+-++,0.175423689,0.1651895225941856,0.8147681871778125,1,0.3303790451883712
ERN2,-+-+,0.032742416,0.1652147709183126,0.5222849455250715,1,0.3304295418366252
AKR1C3,++--,0.10219176,0.16522877824597954,0.7666614282263079,1,0.33045755649195907
GPATCH4,--++,0.090620225,0.1652889073563351,0.4060678597951219,1,0.3305778147126702
C10orf26,--++,0.028736423,0.4440695097300438,0.16536909862717492,-1,0.33073819725434983
CUEDC2,--+-,0.080498783,0.8608517634723382,0.16537261216281818,-1,0.33074522432563636
PPWD1,-+-+,0.030509176,0.16537507813557512,0.6031357065238715,1,0.33075015627115023
DMXL1,----,0.154504213,0.9487547312710546,0.16549279010437848,-1,0.33098558020875696
ZFP36L2,---+,0.093090918,0.5018009762989466,0.16551493031972664,-1,0.3310298606394533
NLGN2,+-+-,0.149766573,0.6058326300108686,0.16565297130531303,-1,0.33130594261062607
SMEK1,++--,0.085448596,0.16571157697663147,0.7017353249029149,1,0.33142315395326294
DRG1,----,0.134357022,0.9468505581077922,0.16572575141426418,-1,0.33145150282852837
FAM19A5,--+-,0.109623408,0.7483857586822649,0.1657502158166566,-1,0.3315004316333132
C19orf61,+-+-,0.04546339,0.16578073238710245,0.23446134790244075,1,0.3315614647742049
CLTA,---+,0.089667884,0.554693030266426,0.16580795548533056,-1,0.3316159109706611
AK5,+-++,0.174724345,0.16589506760554776,0.7588313458341001,1,0.3317901352110955
SRBD1,-+++,0.104640918,0.16595388692088242,0.9186001120689276,1,0.33190777384176484
SDC3,+---,0.079509738,0.5573697893362586,0.16597537836070486,-1,0.3319507567214097
ARL1,-+-+,0.060213296,0.16610586192241564,0.40923284074408356,1,0.3322117238448313
SGSM3,---+,0.149213951,0.7958904043643951,0.16611436903541008,-1,0.33222873807082015
HDAC3,--+-,0.087084176,0.8835034657737029,0.16618504742942758,-1,0.33237009485885516
TXNDC9,-+--,0.12876339,0.7655602406013806,0.1662301768029026,-1,0.3324603536058052
CRLS1,-++-,0.088919757,0.16628176821075116,0.36165063623664007,1,0.3325635364215023
PDE2A,--+-,0.115325843,0.6429002251790878,0.16630617837131562,-1,0.33261235674263123
RPL32,----,0.309327434,0.9666242297213503,0.16634201680423008,-1,0.33268403360846016
COQ6,----,0.330817416,0.9670304974233777,0.1664300659435798,-1,0.3328601318871596
BCL2L2,-+-+,0.048976966,0.21737894273068026,0.16644000105157825,-1,0.3328800021031565
CYFIP1,+-+-,0.059637453,0.45130061343912076,0.1664583076035623,-1,0.3329166152071246
PURB,-+-+,0.029966011,0.16648168111050932,0.4949307530289548,1,0.33296336222101863
NRARP,-+++,0.138363764,0.16660978533485518,0.6394539860503694,1,0.33321957066971036
C12orf52,----,0.281654494,0.959660164060985,0.16664872560285643,-1,0.33329745120571286
TMEM185B,-+-+,0.022963951,0.3862787511893562,0.16666962917781547,-1,0.33333925835563094
LTV1,-+--,0.024547846,0.28093123852484064,0.16669646296879323,-1,0.33339292593758646
PRDX5,---+,0.143421348,0.6563039155617757,0.166774581629422,-1,0.333549163258844
LYPLA2,--+-,0.165263109,0.6508279554508414,0.1668884029051168,-1,0.3337768058102336
AP2B1,-+++,0.053952528,0.16692425024881558,0.6744838931276322,1,0.33384850049763115
IKBKB,+-+-,0.076365356,0.6387475471194359,0.1670847588771382,-1,0.3341695177542764
GTF3C2,+---,0.247944476,0.84260040402155445,0.16712581830498754,-1,0.3342516366099751
KCNK3,---+,0.242365824,0.9026723384833144,0.16714222916115878,-1,0.33428445832231757
SELK,+---,0.059713015,0.8701607288603264,0.1671483879284368,-1,0.3342967758568736
RNF157,++--,0.050936236,0.28066937340141973,0.16715785647567832,-1,0.33431571295135665
HSD17B6,-+-+,0.026426217,0.16717477013490492,0.5548371400253428,1,0.33434954026980984
PGM3,-+-+,0.124062079,0.1671777242365608,0.8952339316186548,1,0.3343554484731216
ELP4,+-++,0.024790075,0.1673767747076873,0.23944833086124825,1,0.3347535494153746
DPM3,--+-,0.111171442,0.9022507142647361,0.16740227005780742,-1,0.33480454011561483
SRPK1,++-+,0.290554682,0.16750399152701512,0.9261807652885499,1,0.33500798305403023
SCAMP5,-++-,0.046192978,0.43646419725406504,0.167546674450379,-1,0.335093348900758
TTC27,---+,0.167749625,0.6867114508739784,0.1675492367197399,-1,0.3350984734394798
MUS81,+-+-,0.120130056,0.16756419882614026,0.5071134317208679,1,0.33512839765228053
ALDH1A3,+--+,0.088724345,0.7870226755003027,0.16758700008121677,-1,0.33517400016243354
DDB1,-+--,0.111406554,0.7301574785440244,0.16759821436733222,-1,0.33519642873466443
EGLN1,+-++,0.046650936,0.16759947765013133,0.3863537433396359,1,0.33519895530026267
SNX26,+++-,0.161702996,0.16763781174831424,0.8538297398352535,1,0.3352756234966285
METTL7A,+-+-,0.018991479,0.39641812356681044,0.16766526728670855,-1,0.3353305345734171
CTXN3,-+++,0.013801873,0.29726752874162593,0.1677217235176484,-1,0.3354434470352968
C20orf111,--++,0.045504494,0.16779931087095667,0.74798583498406,1,0.33559862174191335
HTR2C,+--+,0.126402715,0.42326667776254384,0.1678244521739264,-1,0.3356489043478528
HIPK1,-+--,0.193248408,0.7082210839189518,0.1678498826924964,-1,0.3356997653849928
SLC5A5,+++-,0.18927191,0.16790341754013563,0.9058184240069597,1,0.33580683508027126
TBK1,---+,0.159736985,0.9408806013074688,0.1679083313164384,-1,0.3358166626328768
DNAJB11,---+,0.173026685,0.9084190326256756,0.1680203433617118,-1,0.3360406867234236
TRIM45,--++,0.077197378,0.16817626454648502,0.8375375404740102,1,0.33635252909297003
FSCN1,++-+,0.181329401,0.16824229176396746,0.7803335128223544,1,0.3364845835279349
TCTN2,---+,0.041248034,0.33263503377651055,0.16829345246475008,-1,0.33658690492950016
DGKQ,----,0.243360019,0.9603313802524813,0.16839179153070566,-1,0.3367835830614113
LRRC8D,+--+,0.042440918,0.16839270556126892,0.5802010986757702,1,0.33678541112253785
ATP5C1,+--+,0.046758989,0.44732834279678574,0.16852951201860206,-1,0.3370590240372041
SYN1,-+--,0.064387734,0.7444162064434034,0.16853620194845145,-1,0.3370724038969029
INSIG1,+--+,0.024275187,0.2143632535408613,0.16853658522844994,-1,0.3370731704568999
NXPH4,++--,0.046068446,0.16857877130301055,0.764060661149365,1,0.3371575426060211
DBNL,+---,0.146412266,0.8986084902830147,0.1686245659212908,-1,0.3372491318425816
ZNF320,-+++,0.156498596,0.16874498019351325,0.8759421949157753,1,0.3374899603870265
BCKDHA,+-++,0.153520037,0.1687589545274848,0.9284218085788492,1,0.3375179090549696
WARS,---+,0.188711704,0.8726305630980131,0.1688109468589148,-1,0.3376218937178296
ST3GAL3,---+,0.109123596,0.7369323293491249,0.16886524394881333,-1,0.33773048789762666
EBPL,+-++,0.153877247,0.16887566789320935,0.7627894692692314,1,0.3377513357864187
ACP2,---+,0.081439419,0.8347689888682611,0.16906398755764568,-1,0.33812797511529136
UBE2S,--++,0.144790918,0.865802501523626,0.16906752340442388,-1,0.33813504680884776
DYNC1LI1,----,0.22806882,0.9558071035177061,0.16911157592538947,-1,0.33822315185077895
CUGBP1,--++,0.111221067,0.1691454537871116,0.40322367125866554,1,0.3382909075742232
ABLIM1,--++,0.143423876,0.16914645430704328,0.6543494816692247,1,0.33829290861408656
CIB1,--+-,0.048597566,0.3726399574627759,0.16915044940201285,-1,0.3383008988040257
DENND4A,---+,0.135934551,0.7346248706271291,0.16922905720622447,-1,0.33845811441244894
DGKA,--+-,0.012038858,0.1733984119266925,0.16936732589540834,-1,0.3387346517908167
SMNDC1,-+++,0.06089588,0.1693798661423112,0.3978557635733631,1,0.3387597322846224
CDKN2AIP,++-+,0.114720974,0.16941264938965947,0.5450057790557556,1,0.33882529877931894
SIPA1L2,-+++,0.188354307,0.1694459775354513,0.7126035531390968,1,0.3388919550709026
EIF2C2,++--,0.035180805,0.6284776212470082,0.16946436878935825,-1,0.3389287375787165
C19orf22,-+--,0.147074625,0.660121107301345,0.16954001584537828,-1,0.33908003169075657
SIRT1,+-++,0.021756086,0.16956391260556167,0.2547902277199585,1,0.33912782521112333
PMS2L1,-+-+,0.024583895,0.3992853105576265,0.16961986347311186,-1,0.33923972694622373
DDX1,---+,0.154076217,0.7777225523029154,0.1696438496688983,-1,0.3392876993377966
AKAP5,--++,0.026362734,0.3311740477225979,0.1696597543683975,-1,0.339319508736795
CLINT1,+++-,0.109912734,0.16978438476646251,0.5582870193242239,1,0.33956876953292503
C9orf156,-+--,0.144983521,0.7143385694960178,0.16986243893419592,-1,0.33972487786839184
ZNF317,---+,0.038599906,0.352741724565009,0.16986967160757516,-1,0.3397393432151503
FKBP1A,-+-+,0.06732397,0.26097064083568433,0.16989020443663438,-1,0.33978040887326877
C9orf75,+-++,0.070209457,0.16989244993793284,0.8198752978226523,1,0.3397848998758657
SF4,----,0.214003464,0.9614474508637223,0.1699735681384225,-1,0.339947136276845
MEGF9,+--+,0.063930993,0.16999808915426276,0.2273418583139177,1,0.3399961783085255
GAMT,+--+,0.143966105,0.7228366867036039,0.17001595104581782,-1,0.34003190209163564
USP6,-++-,0.051391386,0.17006885150392703,0.24541333220350256,1,0.34013770300785406
ZNF577,++--,0.042638764,0.17008088621446774,0.8038760806245139,1,0.34016177242893547
MARCH9,--+-,0.164732116,0.7159093120526923,0.17011464737229434,-1,0.3402292947445887
LSM12,+---,0.072840543,0.41567509908650924,0.17011984312621037,-1,0.34023968625242074
TMEM128,++++,0.298051311,0.17013680779435386,0.9718063039373077,1,0.3402736155887077
KIF5A,++-+,0.059918633,0.1702830344738654,0.42200224166861466,1,0.3405660689477308
WWC1,--+-,0.056509738,0.3887889966733054,0.17030424567101604,-1,0.3406084913420321
PEG3,----,0.241924719,0.9659560933299969,0.17036318704711026,-1,0.3407263740942205
EVI2A,++-+,0.091729869,0.1704301733301248,0.6136772108990348,1,0.3408603466602496
PRKRA,-+++,0.060681086,0.17057236722910896,0.8654745259774568,1,0.3411447344582179
NAB1,++--,0.126998315,0.5036452278993212,0.17057985660420624,-1,0.3411597132084125
DGUOK,---+,0.182583052,0.7417007272208442,0.1706699008444843,-1,0.3413398016889686
TCEAL8,-+++,0.048716854,0.1706990468032363,0.7861278945206778,1,0.3413980936064726
