gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
PRR16,1.19e-06,proline rich 16,++++--,-++-+------+,Filtered_Out,0.477497390195665,0.501060814726442,+,0.955,0.0199990020847749,0.0569805310330523,Ramaker,257,1,-0.0608,0.321,0.87,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Spinal cord excitatory neurons,3.1394242142867,Spinal cord excitatory neurons,2.86295065837097
SPPL3,2.85e-10,signal peptide peptidase like 3,-+++--,++--+----+++,Not_Available,0.834783416307732,0.477559495442746,-,0.955,0.0199425196562447,0.078087774,Labonte,257,1,-0.0608,0.321,0.373,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,3.6523698477599,Peripheral sensory neurofilament neurons,2.35524857505318
MEGF11,1.78e-10,multiple EGF like domains 11,+++--+,+++-++++--+-,Filtered_Out,0.480387749320611,0.674545951366219,+,0.961,0.0173780806890332,0.016479933,Labonte,258,1,-0.0608,0.321,0.84,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,Oligodendrocyte precursor cells,2.9008516052024,Oligodendrocyte precursor cells,3.17340914325478
FANCL,4.58e-07,FA complementation group L,-----+,++++++----++,-----+++,0.51304857051332,0.481028085188656,-,0.962,0.0167995706100519,0.101785342,Labonte,259,1,-0.0608,0.321,0.696,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Choroid epithelial cells,3.1314143729005,Sympathetic noradrenergic neurons,3.6759759913453
CDK14,2.93e-07,cyclin dependent kinase 14,++++-+,++-+-+-+++--,+------+,0.485260772321985,0.484994646648578,-,0.97,0.0132330594323398,0.029788858,Not_Available,261,1,-0.0608,0.321,0.772,CA4 field,CA4 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA4 field <  hippocampal formation  < limbic lobe,Cholinergic and monoaminergic neurons,3.61532643878443,Cholinergic and monoaminergic neurons,3.23817115049914
LIN28B,6.57e-10,lin-28 homolog B,+-++++,-+----+----+,Filtered_Out,0.643744162300009,0.487564019390233,-,0.975,0.0109383557014938,0.060373658,Labonte,262,1,-0.0608,0.321,0.913,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,Cholinergic and monoaminergic neurons,4.06515548838301,Cholinergic and monoaminergic neurons,3.59561227412821
ZNF197,2.28e-10,zinc finger protein 197,-++-++,--+--+-----+,Filtered_Out,0.615733156022707,0.494986464530955,-,0.99,0.00437668107899189,0.18087823,Labonte,266,1,-0.0608,0.321,0.249,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H4L,6.17e-11,histone cluster 1 H4 family member l,-+-++-,Not_Available,Filtered_Out,0.500140759495983,0.590998930752142,+,1,0,0.400202223329163,Ramaker,269,1,-0.0608,0.321,0.187,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
ANKK1,5.17e-09,ankyrin repeat and kinase domain containing 1,++--+-,Missing_P_Values,Filtered_Out,0.681444083057757,0.514359895587913,-,1,0,0.433844549461436,Ramaker,269,1,-0.0608,0.321,Not_Available,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,Ependymal cells,4.87196949618744,Ependymal cells,5.14854861636551
OTX2,8.91e-07,orthodenticle homeobox 2,--+-+-,Missing_P_Values,Filtered_Out,0.611332110332559,0.560097451833147,-,1,0,0.44509603350829,Ramaker,269,1,-0.0608,0.321,0.728,superior colliculus,superior colliculus <  midbrain tectum  <  mesencephalon  < gray matter,superior colliculus < midbrain tectum,Choroid epithelial cells,5.19914973565724,Choroid epithelial cells,5.67783562285583
SIM1,1.47e-06,SIM bHLH transcription factor 1,+-+-++,Not_Available,Filtered_Out,0.500758415916238,0.741447946246458,+,1,0,0.538061173271625,Ramaker,269,1,-0.0608,0.321,0.05,paraventricular nucleus of the hypothalamus,paraventricular nucleus of the hypothalamus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,paraventricular nucleus of the hypothalamus < anterior hypothalamic region,Peptidergic neurons,5.56769688705994,Peptidergic neurons,6.081771755902
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,+-++++,+-+---+---++,Filtered_Out,0.682770088836097,0.694709661480899,+,1,0,0.166059223,Labonte,269,1,-0.0608,0.321,0.788,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Hindbrain neurons,4.76743992832076,Hindbrain neurons,4.64540988182165
NRG1,9.64e-10,neuregulin 1,+-++--,-----+---+++,++-++++-,0.556707202355873,0.725198844193302,+,1,0,0.09318633,Ding,269,1,-0.0608,0.321,0.928,basal nucleus of meynert,basal nucleus of meynert <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,basal nucleus of meynert <  substantia innominata  < basal forebrain,Not_Available,Not_Available,Not_Available,Not_Available
XRCC3,3.79e-09,X-ray repair cross complementing 3,------,-+----++++++,Filtered_Out,0.914679825092415,0.6783296669219,-,1,0,0.470580959,Labonte,269,1,-0.0608,0.321,0.396,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Oligodendrocytes,3.64606996247222,Oligodendrocytes,3.9863850444926
APOPT1,9.26e-09,"apoptogenic 1, mitochondrial",+---+-,+-+-+++-++--,Not_Available,0.50445317902094,0.699859587024262,+,1,0,0.106324500698081,Ramaker,269,1,-0.0608,0.321,0.261,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
NKAPL,3.84e-08,NFKB activating protein like,---++-,+-+-+----+-+,Filtered_Out,0.709395224540736,0.897271779916207,+,1,0,0.213760906,Labonte,269,1,-0.0608,0.321,0.311,principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,Ependymal cells,4.89306033512525,Ependymal cells,5.08271211725339
ABT1,1.16e-07,activator of basal transcription 1,++-+++,-++----+++++,+-+-+---,0.544232660612203,0.819292081239505,+,1,0,0.033619569,Ding,269,1,-0.0608,0.321,0.116,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Schwann cells,4.93427405180596,Sympathetic cholinergic neurons,3.52763677445576
FHIT,2.74e-07,fragile histidine triad,-+-++-,-++-+-+---++,++------,0.641781191699248,0.667128613230626,+,1,0,0.05022397,Ding,269,1,-0.0608,0.321,0.884,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
HLA-DQA1,6.06e-07,"major histocompatibility complex, class II, DQ alpha 1",----+-,+++--++-++--,Not_Available,0.669143914134121,0.553944490370786,-,1,0,0.152222333,Labonte,269,1,-0.0608,0.321,0.999,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Perivascular macrophages,4.99698634411188,Perivascular macrophages,5.00429757573023
MOB4,6.09e-07,"MOB family member 4, phocein",-+++-+,++++-+------,Not_Available,0.610314129765816,0.657535565997251,+,1,0,0.160268535,Labonte,269,1,-0.0608,0.321,Not_Available,medial geniculate complex,medial geniculate complex <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,medial geniculate complex < dorsal thalamus,Cholinergic and monoaminergic neurons,3.75319945850413,Sympathetic noradrenergic neurons,2.82015204088842
PCDHA6,6.79e-07,protocadherin alpha 6,++++-+,+-++++------,Filtered_Out,0.779455609297069,0.503439391481577,-,1,0,0.162243976,Labonte,269,1,-0.0608,0.321,0.054,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,4.77894434775695,Cholinergic and monoaminergic neurons,5.12142141974706
HTT,8.85e-07,huntingtin,++++-+,------++++-+,Not_Available,0.778594913935386,0.645835454369368,-,1,0,0.057434382,Labonte,269,1,-0.0608,0.321,0.321,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Cholinergic and monoaminergic neurons,3.05514778378566,Cholinergic and monoaminergic neurons,2.63698335319815
ANKHD1,2.08e-06,ankyrin repeat and KH domain containing 1,--+-+-,+-+-++-+--+-,Filtered_Out,0.673152987377688,0.805730872350913,+,1,0,0.136400031,Labonte,269,1,-0.0608,0.321,Not_Available,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
ANKHD1-EIF4EBP3,2.53e-06,ANKHD1-EIF4EBP3 readthrough,--++--,--+---+---++,Not_Available,0.92356119803056,0.570813731252086,-,1,0,0.302790353,Labonte,269,1,-0.0608,0.321,Not_Available,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
