gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
DCC,2.57e-14,DCC netrin 1 receptor,++++,-----+--,Filtered_Out,0.686786711314029,0.601361295362679,-,1,0,0.088550193,Labonte,269,1,-0.114,0.0627,0.787,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,Telencephalon projecting inhibitory neurons,3.58691690189963,Telencephalon projecting inhibitory neurons,3.86850836475096
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+---,+-+----+,------,0.502536252871265,0.67788354465873,+,1,0,0.0782471868273063,Ramaker,269,1,-0.114,0.0627,0.845,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Not_Available,Not_Available,Not_Available,Not_Available
ZNF660,2.47e-10,zinc finger protein 660,++-+,--------,Filtered_Out,0.58730037694431,0.584076033411635,-,1,0,0.128692417,Labonte,269,1,-0.114,0.0627,0.142,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,Not_Available,Not_Available,Not_Available,Not_Available
SPPL3,2.85e-10,signal peptide peptidase like 3,-++-,++-----+,Not_Available,0.624933750795746,0.760425027053304,+,1,0,0.078087774,Labonte,269,1,-0.114,0.0627,0.373,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Cholinergic and monoaminergic neurons,3.6523698477599,Peripheral sensory neurofilament neurons,2.35524857505318
ZKSCAN7,5.11e-10,zinc finger with KRAB and SCAN domains 7,++++,+-+-+---,Filtered_Out,0.889925588094826,0.576415800256588,-,1,0,0.179497663,Labonte,269,1,-0.114,0.0627,0.788,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Hindbrain neurons,4.76743992832076,Hindbrain neurons,4.64540988182165
RAB27B,1.39e-09,"RAB27B, member RAS oncogene family",++++,++-++++-,Filtered_Out,0.620924070479722,0.64696981154386,+,1,0,0.146900342,Labonte,269,1,-0.114,0.0627,0.948,parahippocampal gyrus lateral bank of gyrus,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,parahippocampal gyrus lateral bank of gyrus <  parahippocampal gyrus  < limbic lobe,Cholinergic and monoaminergic neurons,4.79270573437319,Peripheral sensory non-peptidergic neurons,5.27957924833239
GPC6,1.6e-09,glypican 6,-+++,+++-+---,--++-+,0.81560726475911,0.748993983693987,-,1,0,0.228682959,Ding,269,1,-0.114,0.0627,0.914,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Hindbrain neurons,2.53277130763208,Enteric neurons,5.31693731683651
XRCC3,3.79e-09,X-ray repair cross complementing 3,----,-+--++++,Filtered_Out,0.885810597628126,0.554503695258621,-,1,0,0.364648590381612,Ramaker,269,1,-0.114,0.0627,0.396,IX,IX <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Oligodendrocytes,3.64606996247222,Oligodendrocytes,3.9863850444926
APOPT1,9.26e-09,"apoptogenic 1, mitochondrial",+---,+-+-+-++,Not_Available,0.723171359157166,0.610790428929774,-,1,0,0.130856528074296,Ramaker,269,1,-0.114,0.0627,0.261,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
NKAPL,3.84e-08,NFKB activating protein like,--+-,+-+----+,Filtered_Out,0.761676095181884,0.658460841370413,-,1,0,0.314832324319938,Ramaker,269,1,-0.114,0.0627,0.311,principal sensory nucleus of trigeminal nerve,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,principal sensory nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,Ependymal cells,4.89306033512525,Ependymal cells,5.08271211725339
PCDHA1,5.44e-08,protocadherin alpha 1,+---,---+----,Not_Available,0.525559727234903,0.893831427574758,+,1,0,0.09718751,Labonte,269,1,-0.114,0.0627,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon inhibitory interneurons,3.41843678278586,Sympathetic cholinergic neurons,4.87790313647664
BTN3A3,6.6e-08,butyrophilin subfamily 3 member A3,+-+-,++++++-+,+--+++,0.515577928269316,0.550828099346758,+,1,0,0.053471551,Labonte,269,1,-0.114,0.0627,0.829,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Not_Available,Not_Available,Not_Available,Not_Available
MICB,2.62e-07,MHC class I polypeptide-related sequence B,----,++-+++-+,Filtered_Out,0.589511888011052,0.607317667125073,+,1,0,0.082106921,Labonte,269,1,-0.114,0.0627,0.774,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,Pericytes,3.40195572479199,Sympathetic noradrenergic neurons,4.63295825716416
FHIT,2.74e-07,fragile histidine triad,--+-,-++-+---,++----,0.647012012774343,0.751608728584545,+,1,0,0.183554877,Labonte,269,1,-0.114,0.0627,0.884,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available,Not_Available
ASIC2,3.77e-07,acid sensing ion channel subunit 2,+++-,---+-+++,Filtered_Out,0.590960471355335,0.587050456925842,-,1,0,0.246167992809261,Ramaker,269,1,-0.114,0.0627,0.365,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Cholinergic and monoaminergic neurons,4.82497568531923,Peripheral sensory non-peptidergic neurons,3.67800059222537
PCDHA5,4.3e-07,protocadherin alpha 5,++++,+---+-+-,Filtered_Out,0.870679335433099,0.514124590396354,-,1,0,0.197965233,Labonte,269,1,-0.114,0.0627,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
HLA-DQA1,6.06e-07,"major histocompatibility complex, class II, DQ alpha 1",----,+++-+-++,Not_Available,0.597157879694749,0.772155824650843,+,1,0,0.146019275111801,Ramaker,269,1,-0.114,0.0627,0.999,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Perivascular macrophages,4.99698634411188,Perivascular macrophages,5.00429757573023
RBMS3,7.31e-07,RNA binding motif single stranded interacting protein 3,-+-+,++--++--,Filtered_Out,0.503992293084175,0.514551100837297,+,1,0,0.06172529,Labonte,269,1,-0.114,0.0627,0.927,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,Cholinergic and monoaminergic neurons,4.58825511219871,Enteric neurons,3.2617952846437
LPIN3,1.01e-06,lipin 3,+---,--++-+++,Filtered_Out,0.719299888867737,0.503059547436683,-,1,0,0.170282089,Labonte,269,1,-0.114,0.0627,0.0659,oculomotor nuclear complex,oculomotor nuclear complex <  midbrain tegmentum  <  mesencephalon  < gray matter,oculomotor nuclear complex < midbrain tegmentum,Vascular and leptomeningeal cells,4.95893978803052,Vascular and leptomeningeal cells,5.39737143526353
RAB3B,1.61e-06,"RAB3B, member RAS oncogene family",-+-+,+-+----+,++-+-+,0.508900883644556,0.626292668824678,+,1,0,0.096407959,Ding,269,1,-0.114,0.0627,0.954,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Glutamatergic neuroblasts,3.48750037565414,Sympathetic noradrenergic neurons,5.81980021903417
ATP1A3,2.03e-06,ATPase Na+/K+ transporting subunit alpha 3,+-++,---+++++,+-+++-,0.572072512148846,0.627739505340031,+,1,0,0.054018165,Ding,269,1,-0.114,0.0627,0.602,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,4.24305125178984,Hindbrain neurons,4.6154834999877
