gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,min_p_study,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
PCDHA4,3.57e-07,protocadherin alpha 4,-++,+--+--,Not_Available,0.656644675025971,0.847435509138443,+,1,0,0.393407326078255,Ramaker,269,1,0.029,0.636,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon inhibitory interneurons,3.26507021155604,Enteric neurons,4.16640383809155
TOPAZ1,3.6e-07,testis and ovary specific PAZ domain containing 1,+-+,---+++,Not_Available,0.671668643678431,0.725062015742485,+,1,0,0.289697439497918,Ramaker,269,1,0.029,0.636,Not_Available,CA1 field,CA1 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA1 field <  hippocampal formation  < limbic lobe,Hindbrain neurons,3.82217680957343,Peripheral sensory non-peptidergic neurons,4.72309099499653
ZNF322,3.72e-07,zinc finger protein 322,+-+,-+++--,+-++,0.715634387135041,0.810964708058933,+,1,0,0.182784596,Labonte,269,1,0.029,0.636,0.256,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,Cholinergic and monoaminergic neurons,3.00407509957772,Cholinergic and monoaminergic neurons,2.88376454481502
ASIC2,3.77e-07,acid sensing ion channel subunit 2,+--,-+++-+,Filtered_Out,0.738131166315171,0.587351589868148,-,1,0,0.264999577,Labonte,269,1,0.029,0.636,0.365,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,Cholinergic and monoaminergic neurons,4.82497568531923,Peripheral sensory non-peptidergic neurons,3.67800059222537
PCDHA5,4.3e-07,protocadherin alpha 5,+-+,+-+-++,Filtered_Out,0.609266779188921,0.720184577604102,+,1,0,0.311727148726964,Ramaker,269,1,0.029,0.636,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
KIAA1143,5e-07,KIAA1143,---,-++---,++-+,0.7247389337092,0.512702376571744,-,1,0,0.15719588,Ding,269,1,0.029,0.636,0.409,locus ceruleus,locus ceruleus <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,locus ceruleus < pontine tegmentum,Telencephalon projecting excitatory neurons,2.24377396293815,Sympathetic noradrenergic neurons,3.10909852231817
TAL1,5.73e-07,"TAL bHLH transcription factor 1, erythroid differentiation factor",-++,++++-+,Filtered_Out,0.611986944435918,0.824614885818567,+,1,0,0.370199987,Labonte,269,1,0.029,0.636,0.888,superior olivary complex,superior olivary complex <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,superior olivary complex < pontine tegmentum,Di- and mesencephalon inhibitory neurons,4.97522784901096,Di- and mesencephalon inhibitory neurons,5.43065221780771
HLA-DQA1,6.06e-07,"major histocompatibility complex, class II, DQ alpha 1",-+-,+-++--,Not_Available,0.574079473285233,0.540851933234942,-,1,0,0.0744025457580971,Ramaker,269,1,0.029,0.636,0.999,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,Perivascular macrophages,4.99698634411188,Perivascular macrophages,5.00429757573023
FNIP2,7.22e-07,folliculin interacting protein 2,+-+,--+---,Not_Available,0.626026362953673,0.504013791854992,-,1,0,0.165813244,Labonte,269,1,0.029,0.636,0.742,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,Enteric glia,2.55076681065805,Sympathetic cholinergic neurons,2.74557029806866
HARS2,1.35e-06,"histidyl-tRNA synthetase 2, mitochondrial",+-+,-++-+-,--+-,0.767814055472782,0.523673901149875,-,1,0,0.164626685,Ding,269,1,0.029,0.636,0.143,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Cholinergic and monoaminergic neurons,2.57552851139088,Cholinergic and monoaminergic neurons,2.17146476079399
TOP1,1.66e-06,DNA topoisomerase I,---,+---++,+-++,0.651313691919738,0.542609111289176,-,1,0,0.136620351,Labonte,269,1,0.029,0.636,0.618,VIIIA,VIIIA <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,Telencephalon projecting excitatory neurons,2.33332609832124,Enteric neurons,2.45826485904618
ATP1A3,2.03e-06,ATPase Na+/K+ transporting subunit alpha 3,+-+,++++--,++--,0.661342471524162,0.884887531421906,+,1,0,0.18395618,Ding,269,1,0.029,0.636,0.602,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,Hindbrain neurons,4.24305125178984,Hindbrain neurons,4.6154834999877
ANKHD1,2.08e-06,ankyrin repeat and KH domain containing 1,-+-,-+--+-,Filtered_Out,0.8892529080441,0.509430536535349,-,1,0,0.154516459,Labonte,269,1,0.029,0.636,Not_Available,IV lateral hemisphere,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV lateral hemisphere <  IV  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
ANKHD1-EIF4EBP3,2.53e-06,ANKHD1-EIF4EBP3 readthrough,+--,+---++,Not_Available,0.862625959272222,0.565189135202194,-,1,0,0.291716720554046,Ramaker,269,1,0.029,0.636,Not_Available,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,Hindbrain neurons,3.52796464439445,Enteric neurons,3.36518049160504
